id,LEVEL3_COD,invasive,e.species,e.n,e.sd,n.species,n.n,n.sd,e.vector,n.vector,continent,n,longitude,latitude,growthform,latitude.abs,yi,vi,phenology
181,MLY,Mikania micrantha,Mikania micrantha,61,84.96203844383865,Emilia sonchifolia,138,67.14662446249234,352.7146226979191,471.7265609991727,Asia-Tropical,10822,102.18021839522183,4.026861731917148,Herbaceous,4.026861731917148,1.6233212453809585,0.030260854273000265,Flowering
182,MLY,Mikania micrantha,Mikania micrantha,61,84.96203844383865,Youngia japonica,111,100.65407747148795,352.7146226979191,481.1674424746116,Asia-Tropical,10822,102.18021839522183,4.026861731917148,Herbaceous,4.026861731917148,1.340362460884582,0.030625043278903356,Flowering
183,MLY,Spathodea campanulata,Spathodea campanulata,116,91.82743548672943,Clerodendrum paniculatum,137,99.5278875584614,67.37558284820575,129.72164383535244,Asia-Tropical,10822,102.18021839522183,4.026861731917148,Woody,4.026861731917148,0.6469802299787221,0.01674719968465389,Flowering
184,MLY,Spathodea campanulata,Spathodea campanulata,116,91.82743548672943,Volkameria inermis,23,140.70403200648164,67.37558284820575,116.32306141716622,Asia-Tropical,10822,102.18021839522183,4.026861731917148,Woody,4.026861731917148,0.4806435899758011,0.052929951462093124,Flowering
185,MLY,Sphagneticola trilobata,Sphagneticola trilobata,545,72.43881633447258,Elephantopus scaber,36,89.37736018694439,115.19407389754322,149.41339312594985,Asia-Tropical,10822,102.18021839522183,4.026861731917148,Herbaceous,4.026861731917148,0.4645007157616777,0.029798320812791743,Flowering
186,MLY,Sphagneticola trilobata,Sphagneticola trilobata,545,72.43881633447258,Youngia japonica,113,100.88386315353253,115.19407389754322,121.41588716723315,Asia-Tropical,10822,102.18021839522183,4.026861731917148,Herbaceous,4.026861731917148,0.07964210314312768,0.010689239713366773,Flowering
187,MRY,Lythrum salicaria,Lythrum salicaria,328,25.41612578582868,Rhexia mariana,164,28.14081520879534,211.58068313818563,215.03225787729735,Northern America,3585,-76.7996136832807,39.05664146895961,Herbaceous,39.05664146895961,0.1307701362971485,0.00916372035421461,Flowering
188,MRY,Lythrum salicaria,Lythrum salicaria,328,25.41612578582868,Rhexia virginica,100,26.634293361232043,211.58068313818563,222.6677655344794,Northern America,3585,-76.7996136832807,39.05664146895961,Herbaceous,39.05664146895961,0.43057072271562935,0.013265358930865463,Flowering
189,MRY,Reynoutria japonica,Reynoutria japonica,163,18.824833519904068,Fallopia scandens,51,10.764705583408288,237.05713318611845,252.58693501203896,Northern America,3585,-76.7996136832807,39.05664146895961,Herbaceous,39.05664146895961,0.8962416820076395,0.02761956281887529,Flowering
190,MSI,Pueraria montana,Pueraria montana,26,21.318568751278388,Strophostyles umbellata,75,29.85093175011853,233.29921960452566,238.59405745215963,Northern America,3345,-89.67584664443223,32.74085636595006,Herbaceous,32.74085636595006,0.18804551516979195,0.05196992682346325,Flowering
191,MSO,Lythrum salicaria,Lythrum salicaria,52,25.983467200403407,Lythrum alatum,57,23.627690776433578,201.1197965280106,181.61448108700503,Northern America,3361,-92.47097504247184,38.36321815425705,Herbaceous,38.36321815425705,-0.781654703327871,0.03957730812408737,Flowering
